CustomerID,I,Iu,Imax,Entropy,BasketNum,SumExp,AvgExp
15416.0,192,165,69,5.089334127014097,4,3984.32,996.08
15417.0,28,28,28,3.3235891911237716,1,508.8,508.8
15419.0,8,8,8,1.9912866003899816,1,135.86,135.86
15421.0,53,40,23,3.9136093512505834,4,950.36,237.59
15422.0,6,6,3,1.7658721684168017,2,97.7,48.85
15423.0,2,2,2,0.45969301996850176,1,43.5,43.5
15424.0,17,17,9,2.6650501214631084,2,383.34000000000003,191.67000000000002
15426.0,292,217,94,5.158822090494998,5,1447.3899999999999,289.47799999999995
15428.0,6,6,6,1.727854389895028,1,93.78,93.78
15429.0,82,77,47,3.957755125434712,2,397.35,198.675
15432.0,10,10,10,2.2439499646840297,1,171.19,171.19
15433.0,41,40,30,3.680324043056963,2,533.3,266.65
15434.0,55,40,18,3.8883471206920657,5,1041.48,208.296
15435.0,29,29,29,3.2259795561381313,1,149.29,149.29
15437.0,45,44,45,3.507217845984076,1,200.16,200.16
15438.0,25,25,25,3.044409428400617,1,156.57999999999998,156.57999999999998
15440.0,62,50,30,3.665177319976622,3,383.68,127.89333333333333
15442.0,2,2,2,0.6931471805599453,1,594.0,594.0
15443.0,382,237,76,5.6496942955997635,7,3236.91,462.4157142857143
15445.0,5,5,5,1.59068785243337,1,113.5,113.5
15447.0,9,9,9,2.152820180308662,1,155.17,155.17
15448.0,28,28,28,3.284495329676071,1,494.64,494.64
15449.0,60,47,23,4.0378580438405365,3,974.52,324.84
15450.0,30,30,30,3.310272412086332,1,429.84,429.84
15452.0,58,47,43,3.7392424708098755,3,538.73,179.57666666666668
15453.0,286,169,67,5.3156731916107285,7,1388.37,198.3385714285714
15454.0,25,23,25,2.992796161504411,1,179.1,179.1
15456.0,60,48,29,3.9043790762970927,3,447.22,149.07333333333335
15457.0,58,56,58,3.8332129382458624,1,237.07,237.07
15458.0,7,7,7,1.8858529465060172,1,161.64,161.64
15460.0,58,53,58,3.780030128010114,1,216.76,216.76
15462.0,11,9,5,2.281505551189536,3,234.6,78.2
15463.0,7,7,7,1.835571022252271,1,126.14,126.14
15465.0,97,43,10,3.9307449062029876,18,7354.62,408.59
15466.0,57,56,57,3.817186948783256,1,334.53,334.53
15467.0,52,41,30,3.6412601366826602,3,524.88,174.96
15468.0,24,24,23,3.1623755972911525,2,467.51,233.755
15469.0,24,24,16,3.031344574683186,2,538.55,269.275
15471.0,77,67,77,3.741357636512276,1,469.48,469.48
15472.0,76,76,76,4.147786830219979,1,371.56,371.56
15473.0,11,4,3,2.32410824805069,7,1771.2,253.02857142857144
15475.0,29,29,29,3.2691324476217845,1,454.10999999999996,454.10999999999996
15478.0,46,34,24,3.4990253304640215,2,1441.42,720.71
15480.0,45,45,45,3.580252785508428,1,905.5,905.5
15482.0,98,46,15,4.3135378561527125,12,11054.96,921.2466666666666
15483.0,88,74,54,4.100210988681046,4,233.81,58.4525
15484.0,188,135,111,4.849321676116501,4,3594.31,898.5775
15485.0,86,59,43,4.0438925115662325,3,2575.0,858.3333333333334
15488.0,2,2,2,0.4466629196920336,1,91.32000000000001,91.32000000000001
15489.0,50,47,23,3.7491112789294645,3,1134.28,378.0933333333333
15491.0,154,108,46,4.860588113556092,6,3100.09,516.6816666666667
15492.0,35,32,28,3.421351351941377,2,659.46,329.73
15493.0,297,177,85,5.463265665865676,5,2001.8,400.36
15494.0,125,120,88,4.425094124336566,2,1299.23,649.615
15497.0,15,13,10,2.536810159418011,2,1262.2,631.1
15500.0,68,64,22,4.140005314603043,4,1131.56,282.89
15502.0,213,164,89,3.956688832430279,12,10384.93,865.4108333333334
15503.0,70,66,70,3.964709194458518,1,147.09,147.09
15504.0,13,13,13,2.3542830026476693,1,52.83,52.83
15505.0,97,90,29,4.15307221555764,5,3610.96,722.192
15506.0,164,121,72,4.589722270053404,3,979.26,326.42
15507.0,46,41,46,3.5393055158896507,1,492.36,492.36
15508.0,92,78,23,4.208973080216196,6,1000.27,166.71166666666667
15510.0,1,1,1,0.0,1,250.0,250.0
15511.0,160,117,52,4.746009730607325,5,909.23,181.846
15512.0,7,7,6,1.9119217440718255,2,121.0,60.5
15513.0,308,183,38,5.324058862083027,19,14758.220000000001,776.7484210526317
15514.0,178,96,39,4.08279079171744,11,4139.46,376.31454545454545
15516.0,15,15,13,2.5064689781544223,3,62.43,20.81
15517.0,27,27,27,2.9887712908568544,1,267.03,267.03
15518.0,214,135,51,5.083892681786953,8,1942.45,242.80625
15520.0,18,18,18,2.816613071666622,1,343.5,343.5
15521.0,185,116,49,4.651311720451319,8,3000.2,375.025
15522.0,57,47,42,3.5716433314789997,2,398.84,199.42
15523.0,10,10,10,1.4025458518591525,1,412.01000000000005,412.01000000000005
15524.0,1,1,1,0.0,1,440.0,440.0
15525.0,178,133,81,4.8053364800929685,3,825.92,275.3066666666667
15526.0,4,4,3,0.6522670021643115,2,148.44,74.22
15527.0,163,127,40,4.517229851115114,8,2429.78,303.7225
15528.0,26,26,26,2.536732433923359,1,229.33,229.33
15530.0,108,90,54,4.430495682523154,4,1502.35,375.5875
15532.0,256,205,93,5.19943144483824,4,1580.93,395.2325
15533.0,83,73,39,4.069205352461838,3,807.5699999999999,269.19
15535.0,75,55,37,3.9783178105963732,4,536.4000000000001,134.10000000000002
15537.0,24,24,24,2.820721918446819,1,110.92,110.92
15539.0,41,41,41,3.38773304282008,1,538.46,538.46
15540.0,15,15,15,2.566834434435857,1,213.3,213.3
15541.0,29,29,29,3.005676234736241,1,85.13000000000001,85.13000000000001
15543.0,28,26,28,3.075551791157106,1,127.86,127.86
15544.0,259,122,40,5.469916397051942,9,3546.71,394.0788888888889
15545.0,81,78,50,4.071092531905464,2,292.72,146.36
15549.0,115,104,61,4.381038289645662,3,1693.26,564.42
15550.0,61,43,20,3.8323062815470066,4,575.63,143.9075
15551.0,29,29,29,3.1687971474420267,1,436.06,436.06
15552.0,17,17,17,2.500717369863812,1,90.12,90.12
15553.0,56,51,56,3.7723231989181927,1,437.23,437.23
15554.0,14,14,14,2.6247584230088337,1,217.2,217.2
15556.0,31,31,31,3.0489101752658327,1,279.77,279.77
15557.0,20,16,20,2.6575369627836105,1,473.65000000000003,473.65000000000003
15561.0,27,27,11,2.9634753635556565,4,800.59,200.1475
15562.0,1,1,1,0.0,1,134.55,134.55
15563.0,113,88,50,4.454443405889386,4,1400.44,350.11
15565.0,8,8,4,2.051610668109544,2,173.16000000000003,86.58000000000001
15567.0,7,7,7,1.4641553401987126,1,186.01,186.01
15568.0,53,27,20,3.605644481733275,3,758.29,252.76333333333332
15569.0,31,27,20,2.4632653133238116,5,1375.71,275.142
15570.0,323,231,58,5.5888489973593405,12,4165.52,347.1266666666667
15571.0,57,47,31,3.276045069907986,4,650.4300000000001,162.60750000000002
15572.0,215,166,52,4.835516465779646,7,2552.86,364.69428571428574
15573.0,104,88,56,4.137607168230627,2,607.45,303.725
15574.0,168,131,121,4.559813133478341,4,702.25,175.5625
15576.0,45,43,45,3.2046076187544834,1,940.6700000000001,940.6700000000001
15577.0,39,39,19,3.2126176066462695,3,258.88,86.29333333333334
15578.0,13,13,13,1.7399793514423898,1,127.1,127.1
15579.0,51,45,26,3.716070950625727,2,348.6,174.3
15581.0,149,134,45,1.800939496050424,13,3679.9700000000003,283.0746153846154
15582.0,44,39,22,3.723108403897613,3,682.9100000000001,227.63666666666668
15584.0,123,89,39,4.491686505058574,4,725.11,181.2775
15585.0,31,31,31,3.343424949006064,1,455.3,455.3
15587.0,9,3,3,2.0198953096642067,4,913.68,228.42
15589.0,29,28,16,3.3405701601300835,3,478.53,159.51
15592.0,24,24,24,3.0190584770110394,1,388.58,388.58
15593.0,5,5,5,1.3077555699068921,1,199.8,199.8
15594.0,103,85,44,4.583253131963789,5,1771.78,354.356
15596.0,77,51,21,4.2723502567175675,5,1406.59,281.318
15597.0,22,22,22,3.0097790868799117,1,324.57,324.57
15598.0,14,14,14,2.591488095430026,1,240.68,240.68
15599.0,52,50,29,3.856963472682115,2,761.74,380.87
15601.0,410,230,50,5.858732183617857,14,6776.56,484.04
15602.0,46,30,16,3.59472907693113,9,1297.87,144.20777777777778
15603.0,2,2,2,0.5995607184376582,1,48.480000000000004,48.480000000000004
15604.0,17,17,17,2.7468385371254613,1,216.39,216.39
15605.0,67,61,20,4.159909873328801,5,1198.23,239.64600000000002
15606.0,77,48,12,4.183296743239828,9,2920.16,324.4622222222222
15607.0,13,13,13,2.378267197739844,1,104.76,104.76
15608.0,60,59,38,3.960578789632069,4,1093.68,273.42
15609.0,16,16,16,2.7257485363416154,1,298.48,298.48
15610.0,6,6,6,1.7702023584818436,1,112.46000000000001,112.46000000000001
15611.0,43,23,9,3.3768286254574407,13,1591.45,122.41923076923078
15612.0,6,4,3,1.535287538629034,2,195.15,97.575
15615.0,423,184,39,5.800449859387098,23,10399.74,452.1626086956522
15618.0,45,39,21,3.7480034706578786,4,776.851,194.21275
15619.0,3,3,3,1.0775085584010822,1,336.40000000000003,336.40000000000003
15620.0,100,92,40,4.551738009543898,3,1553.1799999999998,517.7266666666666
15621.0,16,11,8,2.3016334467617154,4,1293.03,323.2575
15622.0,185,169,85,5.151835809211759,9,3709.56,412.17333333333335
15623.0,19,19,19,2.920387435174793,1,301.03,301.03
15624.0,34,26,13,3.465030125381721,4,588.13,147.0325
15625.0,64,44,36,4.0247020653638765,4,1534.2599999999998,383.56499999999994
15626.0,49,49,29,3.8219536589423573,2,675.8,337.9
15628.0,155,85,22,4.9601914637413405,9,2870.2400000000002,318.91555555555556
15630.0,60,57,39,3.969152618269815,2,1186.35,593.175
15632.0,167,107,39,4.925832906611778,8,3285.31,410.66375
15634.0,15,15,15,2.674134338405954,1,243.55,243.55
15636.0,25,20,17,3.059906101271561,2,724.76,362.38
15637.0,15,15,15,2.603209573873043,1,223.36,223.36
15639.0,25,25,25,3.029896832950918,1,425.32,425.32
15640.0,484,240,62,5.798470198604799,15,12515.66,834.3773333333334
15641.0,119,102,37,4.668064875151184,4,1887.2000000000003,471.80000000000007
15643.0,33,31,23,3.3352295348242236,3,664.0,221.33333333333334
15645.0,52,50,52,3.47948124651492,1,612.01,612.01
15646.0,35,35,17,3.448230719523071,3,447.64000000000004,149.21333333333334
15648.0,25,23,13,3.1297986078726137,2,657.35,328.675
15649.0,2,1,1,0.6615632381579821,2,816.0,408.0
15651.0,32,27,16,3.1831777033712365,3,646.3,215.4333333333333
15652.0,21,21,21,2.8648946490631517,1,337.74,337.74
15653.0,6,4,4,0.9415062398995315,2,877.4399999999999,438.71999999999997
15654.0,21,15,12,2.846613373264502,2,922.53,461.265
15655.0,34,34,34,3.4917393857235073,1,560.67,560.67
15656.0,47,46,16,3.8031648540916883,4,748.5,187.125
15657.0,1,1,1,0.0,1,30.0,30.0
15658.0,48,40,21,3.749216549985557,5,1024.1,204.82
15659.0,11,11,11,2.3302238645528472,1,306.45,306.45
15660.0,90,55,21,4.399690199807928,9,1600.8600000000001,177.87333333333333
15661.0,5,4,4,0.9378118108668629,2,309.79999999999995,154.89999999999998
15663.0,9,9,9,2.17965956336297,1,138.14,138.14
15664.0,17,17,17,2.741860847981686,1,386.43,386.43
15665.0,116,92,77,4.59738247259124,2,2242.01,1121.005
15667.0,13,13,13,2.391571445931987,1,301.32,301.32
15668.0,1,1,1,0.0,1,76.32000000000001,76.32000000000001
15669.0,33,31,14,3.243863506433678,4,684.34,171.085
15670.0,12,12,12,2.4564545427857447,1,173.05,173.05
15671.0,78,52,21,3.791467123975719,7,2657.13,379.59000000000003
15673.0,155,107,53,4.790907827035225,4,2881.02,720.255
15674.0,114,88,54,4.407442733825395,5,2446.6000000000004,489.32000000000005
15675.0,21,20,13,2.951143133644139,3,323.69,107.89666666666666
15677.0,33,33,33,3.4195315668117683,1,657.23,657.23
15678.0,12,12,12,2.3698698742458792,1,352.7,352.7
15679.0,110,98,84,4.408600581055614,4,781.28,195.32
15680.0,78,61,33,4.247043237495555,3,1333.68,444.56
15681.0,53,32,17,3.797379796442881,5,1426.16,285.232
15683.0,10,10,10,2.2352607000401394,1,193.75,193.75
15687.0,166,119,31,5.0702574966918785,9,2993.1,332.56666666666666
15689.0,9,8,6,1.9805711665341903,2,254.1,127.05
15690.0,19,19,11,2.759789407146246,2,239.76,119.88
15691.0,2,2,2,0.6334306706725727,1,136.8,136.8
15692.0,12,12,12,2.4232609672550733,1,191.04,191.04
15694.0,78,42,14,3.9592401386207206,14,6479.4,462.8142857142857
15695.0,22,22,19,3.047661923653189,2,409.98,204.99
15696.0,171,140,49,5.042419687101168,8,2736.46,342.0575
15699.0,18,18,18,2.8597308757535815,1,309.65,309.65
15700.0,86,85,85,4.236867434254774,2,696.68,348.34
15703.0,5,5,5,1.354702589350608,1,211.5,211.5
15704.0,117,79,47,4.412723628646246,4,2293.62,573.405
15705.0,6,6,6,1.6125887518403883,1,143.1,143.1
15706.0,55,50,29,3.8707881935165354,4,1060.56,265.14
15707.0,214,126,73,5.0591021595941,4,945.5799999999999,236.39499999999998
15708.0,288,124,68,5.383027611082414,7,3364.2400000000002,480.6057142857143
15709.0,6,6,6,1.7363180475550175,1,133.25,133.25
15712.0,53,41,18,3.774164902788283,5,1072.3600000000001,214.47200000000004
15713.0,19,18,10,2.8332485984455182,2,356.70000000000005,178.35000000000002
15714.0,35,34,30,3.1391395924892915,2,330.88,165.44
15716.0,118,101,38,4.251095461710699,4,1118.81,279.7025
15717.0,7,7,7,1.8611308958642736,1,150.3,150.3
15721.0,91,80,91,3.9499114467832133,1,507.08,507.08
15722.0,69,45,23,3.803613191998081,5,2222.56,444.512
15723.0,41,37,41,3.24122544654443,1,203.1,203.1
15724.0,11,11,6,2.3165637955879945,2,218.25,109.125
15725.0,32,32,32,3.35993600400663,1,415.25,415.25
15727.0,302,213,74,5.330209087301133,7,5178.96,739.8514285714285
15729.0,5,5,5,1.593907105138251,1,85.0,85.0
15730.0,70,68,29,4.20579555943396,3,1120.88,373.6266666666667
15732.0,14,13,9,2.557852809454482,2,294.12,147.06
15733.0,10,10,10,2.2946043339711837,1,162.3,162.3
15734.0,26,25,15,2.7661244859746588,2,1339.4500000000003,669.7250000000001
15737.0,72,60,29,4.234798763425218,8,1205.1200000000001,150.64000000000001
15738.0,173,46,15,4.9349129533119935,16,4812.42,300.77625
15739.0,8,8,8,1.9295645342764356,1,449.12,449.12
15740.0,9,9,9,2.12934832702326,1,154.88,154.88
15743.0,88,59,31,4.239966154093759,4,784.46,196.115
15744.0,3,3,3,1.0549201679861442,1,34.8,34.8
15745.0,62,57,18,4.047783926968511,4,1094.5900000000001,273.64750000000004
15746.0,28,28,28,3.1187949652416176,1,196.88,196.88
15747.0,93,52,48,4.102144979487573,3,974.04,324.68
15748.0,21,19,21,2.895144657226228,1,149.31,149.31
15750.0,293,214,75,5.444394041006454,8,2465.48,308.185
15752.0,411,236,90,5.7673074774215145,7,2637.38,376.7685714285714
15753.0,1,1,1,0.0,1,79.2,79.2
15754.0,28,24,13,3.317473465368674,3,458.57000000000005,152.85666666666668
15755.0,141,127,39,4.8871153306610235,6,2364.25,394.0416666666667
15756.0,192,160,56,5.014964267557214,4,532.96,133.24
15757.0,45,43,29,3.737745069547447,2,714.4200000000001,357.21000000000004
15758.0,9,9,9,2.1467506619536425,1,205.25,205.25
15759.0,7,5,4,1.7311234353237466,3,253.04000000000002,84.34666666666668
15762.0,37,37,22,3.5720381540176693,2,583.75,291.875
15763.0,61,58,33,4.031832772131223,2,1086.92,543.46
15764.0,180,150,85,5.016311696531004,6,3279.9700000000003,546.6616666666667
15766.0,11,11,11,2.1668431851827004,1,315.06,315.06
15768.0,27,23,10,2.6006860275308994,3,621.8299999999999,207.27666666666664
15773.0,10,10,10,1.0225012532088669,1,635.6800000000001,635.6800000000001
15774.0,25,25,25,3.0730548929045,1,270.8,270.8
15775.0,7,7,7,1.9342459540808907,1,104.9,104.9
15776.0,18,18,18,2.8294739384234346,1,241.62,241.62
15777.0,21,18,14,2.479568888617339,4,1047.11,261.7775
15780.0,29,26,13,3.318591499941344,3,475.28000000000003,158.42666666666668
15781.0,20,20,9,2.949613074168366,3,345.46000000000004,115.15333333333335
15782.0,43,34,21,3.610981928301175,3,2614.7400000000002,871.58
15783.0,14,14,14,2.592228512363008,1,246.3,246.3
15785.0,83,58,29,4.058377551446284,5,2328.9700000000003,465.79400000000004
15787.0,206,156,84,4.92330076632653,3,948.0500000000001,316.0166666666667
15789.0,25,25,25,3.1635531013244975,1,351.3,351.3
15790.0,35,34,35,3.2579253920879365,1,220.85,220.85
15791.0,75,66,54,4.2002639860488635,2,1612.69,806.345
15793.0,12,6,5,2.3072551999080786,3,965.61,321.87
15795.0,42,42,42,3.658702097528265,1,610.01,610.01
15796.0,133,70,25,4.705916049589237,8,2711.56,338.945
15797.0,8,8,5,1.9560312510606872,4,2207.4,551.85
15799.0,98,94,61,4.294802189435414,3,884.14,294.7133333333333
15800.0,119,116,105,4.369462867114969,2,699.0799999999999,349.53999999999996
15801.0,64,61,50,4.096575116784823,3,1063.95,354.65000000000003
15802.0,1,1,1,0.0,1,451.42,451.42
15803.0,8,8,8,1.8554643328044764,1,415.82000000000005,415.82000000000005
15804.0,262,170,34,5.396626459076181,13,4206.39,323.5684615384616
15805.0,301,220,66,5.5714562286175475,17,5528.48,325.2047058823529
15806.0,31,24,16,3.046554640281855,3,784.58,261.5266666666667
15807.0,48,48,40,3.7532855167380936,3,903.9000000000001,301.3
15808.0,208,142,64,4.997327147740506,4,3734.9700000000003,933.7425000000001
15809.0,35,31,13,3.5137283817168035,5,515.77,103.154
15810.0,89,66,32,4.410085286460618,4,1391.98,347.995
15811.0,133,117,31,4.833938856054178,6,2218.62,369.77
15812.0,41,36,27,2.871534927957106,5,1801.14,360.228
15813.0,40,40,29,3.3094947730428528,2,1303.9099999999999,651.9549999999999
15814.0,72,63,24,3.9649662858904096,4,1945.33,486.3325
15815.0,49,33,21,3.5010672736879207,5,2100.6,420.12
15819.0,123,96,41,4.725797737661256,4,1905.45,476.3625
15820.0,17,17,17,2.0879757490451163,1,206.98,206.98
15821.0,62,57,34,3.9210356194689617,2,570.96,285.48
15822.0,33,28,17,3.3362647669258183,2,885.47,442.735
15823.0,1,1,1,0.0,1,15.0,15.0
15825.0,20,20,20,2.0812663946524044,1,532.94,532.94
15826.0,68,64,37,4.085662967428273,3,1654.31,551.4366666666666
15827.0,115,72,16,4.704145925465427,14,1836.0900000000001,131.14928571428572
15829.0,51,44,26,3.798284544212231,2,636.14,318.07
15830.0,39,39,39,3.580808046902605,1,576.0,576.0
15831.0,68,63,45,3.726897014866038,3,801.76,267.25333333333333
15832.0,54,54,54,3.95958936367051,1,836.79,836.79
15835.0,50,47,15,3.831145650482302,4,954.09,238.5225
15836.0,10,10,10,2.258222715320245,1,137.37,137.37
15837.0,24,24,24,3.1373184612741443,1,391.98,391.98
15839.0,62,56,29,4.055459915967477,3,1048.49,349.49666666666667
15840.0,27,26,17,3.206876292346341,2,355.56,177.78
15841.0,47,36,17,3.4420629931316298,4,1224.06,306.015
15843.0,8,8,8,2.0672749067226635,1,118.95000000000002,118.95000000000002
15844.0,11,11,11,2.3365734307282073,1,130.73999999999998,130.73999999999998
15845.0,138,97,27,4.797035002680902,8,3711.77,463.97125
15847.0,22,22,13,2.9681719224470906,2,389.27,194.635
15850.0,97,87,50,4.2005397889641065,2,238.85,119.425
15852.0,22,22,21,2.2841911107272947,2,160.71,80.355
15853.0,30,29,30,3.0737713447831245,1,110.8,110.8
15854.0,140,105,52,3.8822803652824978,12,2974.65,247.88750000000002
15855.0,80,59,25,4.1317299399856555,5,712.24,142.448
15856.0,645,295,71,5.827958374676473,27,16387.57,606.947037037037
15857.0,14,14,14,2.3994649974531947,1,297.0,297.0
15858.0,191,145,58,4.731153932010885,5,1438.8500000000001,287.77000000000004
15860.0,142,105,35,4.5969033213928485,8,977.21,122.15125
15862.0,147,142,64,4.57347270259796,4,832.88,208.22
15863.0,18,18,16,2.5955061637386065,2,68.84,34.42
15864.0,20,16,6,2.7250286344155032,6,1936.32,322.71999999999997
15865.0,40,37,16,3.4904073420762125,3,895.13,298.37666666666667
15866.0,45,43,45,3.510809794174604,1,230.53,230.53
15867.0,461,302,54,5.788339188135876,15,3812.64,254.176
15869.0,15,13,10,2.5013050394825775,2,149.64,74.82
15870.0,76,68,76,4.057536096279796,1,354.09000000000003,354.09000000000003
15874.0,120,110,45,4.176242615023851,7,4405.88,629.4114285714286
15877.0,129,122,109,4.173983643613176,2,493.28,246.64
15880.0,105,95,105,4.273927089177518,1,343.28000000000003,343.28000000000003
15881.0,29,26,23,2.565340426523004,5,501.39000000000004,100.278
15882.0,23,23,14,2.7179928407505116,4,516.36,129.09
15883.0,49,42,29,3.6060544379689725,2,396.48,198.24
15885.0,18,18,16,2.8278248634046808,3,379.35,126.45
15886.0,12,12,12,1.9910692373036907,1,181.09,181.09
15888.0,12,11,12,1.7225264213527558,1,168.31,168.31
15889.0,93,79,66,4.173972237421973,2,446.87,223.435
15891.0,62,60,62,3.809378693928676,1,524.52,524.52
15894.0,41,35,38,2.880606030603569,2,263.55,131.775
15895.0,11,11,11,0.9291382115560055,1,179.17,179.17
15897.0,24,17,18,2.1268045460055407,2,222.05,111.025
15898.0,86,70,59,3.595952867393229,5,1388.88,277.776
15899.0,4,4,4,1.353126708444191,1,56.25,56.25
15900.0,51,44,51,3.5813248877722694,1,351.11,351.11
15901.0,116,102,50,4.42117306114096,3,363.88,121.29333333333334
15903.0,74,46,16,3.840716337211368,7,5126.76,732.3942857142857
15904.0,30,30,30,3.0324925268091767,1,164.68,164.68
15906.0,150,113,54,4.67091505214827,7,1567.6899999999998,223.95571428571427
15909.0,7,7,7,1.6238496122758068,1,191.94,191.94
15910.0,267,215,47,5.323409988292292,8,1232.18,154.0225
15912.0,19,19,13,2.568285327398542,2,264.62,132.31
15916.0,155,124,42,4.738819470680918,8,1528.0900000000001,191.01125000000002
15917.0,12,12,12,2.220130622608334,1,123.1,123.1
15918.0,40,33,22,3.3902368036765838,2,334.23,167.115
15919.0,143,103,94,4.667377257006453,2,639.8900000000001,319.94500000000005
15920.0,60,53,31,3.8591296488158915,4,167.5,41.875
15921.0,25,24,25,2.7009022516244774,1,336.03000000000003,336.03000000000003
15922.0,11,11,11,2.2916126886293497,1,369.5,369.5
15923.0,21,21,21,2.776255786598069,1,127.08,127.08
15925.0,12,12,12,2.3141568776054906,1,207.15,207.15
15930.0,21,21,21,3.0017004927136814,1,426.63,426.63
15932.0,115,93,20,4.420024149273649,8,2495.87,311.98375
15933.0,74,63,27,4.213129109184749,3,1107.46,369.15333333333336
15935.0,12,12,11,1.1559670812279306,2,416.86,208.43
15937.0,7,7,7,1.91425658135268,1,145.35,145.35
15938.0,18,13,5,2.735983437301355,5,404.58000000000004,80.91600000000001
15939.0,76,28,12,3.9168933634978425,15,6115.01,407.6673333333334
15940.0,1,1,1,0.0,1,35.8,35.8
15942.0,14,14,14,2.5231062098956687,1,337.44,337.44
15944.0,6,6,6,1.301772206527714,1,325.1,325.1
15945.0,2,2,2,0.2667313293886929,1,181.0,181.0
15947.0,29,29,29,2.9390184044884142,1,1708.24,1708.24
15948.0,60,51,40,4.067711836804482,2,955.24,477.62
15949.0,19,12,12,2.870026494825569,2,364.72,182.36
15950.0,98,86,39,4.389489959244901,4,1765.5100000000002,441.37750000000005
15951.0,41,36,22,3.675301285645209,2,708.22,354.11
15952.0,91,65,32,4.211480863150589,4,806.57,201.6425
15953.0,98,63,25,4.0993033684011575,8,1659.3799999999999,207.42249999999999
15955.0,183,137,32,5.034320423773749,14,4416.26,315.44714285714286
15957.0,42,40,42,3.4263717338885864,1,428.89,428.89
15958.0,7,7,7,1.560167618883954,1,104.35,104.35
15963.0,28,26,18,3.262391279916499,2,470.76,235.38
15965.0,122,88,91,4.356954219648338,4,845.64,211.41
15967.0,84,73,49,4.1667632193189785,2,418.83000000000004,209.41500000000002
15969.0,20,20,10,2.879580603100845,3,666.1,222.03333333333333
15970.0,11,11,11,2.2451112840803553,1,314.1,314.1
15971.0,35,10,5,3.0427334581188656,12,4199.85,349.9875
15973.0,4,4,4,0.9535781878480396,1,307.82000000000005,307.82000000000005
15974.0,176,141,35,4.967646552819821,7,3442.15,491.7357142857143
15975.0,24,24,24,3.139610764396777,1,371.01,371.01
15976.0,98,83,50,4.3824342526046935,2,430.94,215.47
15977.0,65,48,37,3.8943593488985484,2,1054.73,527.365
15978.0,49,49,49,3.7488132124675757,1,1098.78,1098.78
15980.0,43,40,20,3.547631669398509,3,2398.8599999999997,799.6199999999999
15981.0,97,53,20,4.360299603756467,8,3408.48,426.06
15983.0,113,82,32,4.213608697317648,4,1475.02,368.755
15984.0,270,217,125,4.875572388157499,10,2837.67,283.767
15985.0,37,29,27,3.387944021625433,2,1142.42,571.21
15986.0,14,14,14,2.5925531984672814,1,168.12,168.12
15987.0,140,110,68,3.470034764344856,7,1451.2800000000002,207.32571428571433
15988.0,27,26,27,2.9568148291934024,1,158.03,158.03
15990.0,52,52,29,3.7504454618137233,2,792.11,396.055
15992.0,3,3,3,1.0974650112004296,1,41.989999999999995,41.989999999999995
15994.0,35,31,35,3.1508419381158825,1,427.07,427.07
15996.0,130,103,33,4.6827880902768,6,1060.68,176.78
16000.0,9,9,7,2.138349789605046,3,12393.7,4131.233333333334
16003.0,103,82,34,4.09697069654702,5,2735.37,547.074
16005.0,218,173,77,5.097279737324347,4,615.39,153.8475
16006.0,8,8,8,1.8369903860220633,1,101.4,101.4
16008.0,33,29,16,3.281619725007245,3,478.78,159.59333333333333
16009.0,90,68,66,4.095931943466884,4,992.71,248.1775
16010.0,86,62,48,4.033919134065989,3,407.5,135.83333333333334
16011.0,212,99,28,5.152236634707583,16,3362.71,210.169375
16012.0,94,87,42,4.0101712113062025,3,1415.29,471.7633333333333
16014.0,145,123,75,4.67301758272638,3,662.38,220.79333333333332
16015.0,182,146,81,4.677320295842154,3,705.39,235.13
16016.0,235,156,69,5.145175565869223,8,1508.76,188.595
16017.0,32,26,32,3.2993875914147495,1,211.88,211.88
16018.0,28,26,15,3.017094499909523,2,408.9,204.45
16019.0,160,133,32,4.677938428776985,9,3786.2400000000002,420.6933333333334
16020.0,46,42,26,3.682483959531154,3,851.01,283.67
16022.0,76,68,76,4.043544557714676,1,628.28,628.28
16023.0,101,90,41,4.364702129584602,3,719.8100000000001,239.9366666666667
16024.0,64,61,64,3.84196399142823,1,251.24,251.24
16025.0,28,28,28,3.302752675691058,1,439.65999999999997,439.65999999999997
16026.0,32,30,32,3.379219146139881,1,236.09,236.09
16027.0,16,11,5,2.4477787635569785,6,934.62,155.77
16030.0,29,28,29,3.2481984478107457,1,331.24,331.24
16031.0,100,91,61,4.194274671618881,2,548.94,274.47
16034.0,22,18,9,2.876697150282316,3,437.7,145.9
16036.0,55,55,44,3.6715402201539953,2,758.9200000000001,379.46000000000004
16037.0,39,37,15,3.4143179748924144,3,855.02,285.00666666666666
16038.0,26,24,19,3.1742669539381856,3,471.78,157.26
16040.0,65,57,24,4.0955670357440255,3,1313.55,437.84999999999997
16041.0,6,6,4,1.6673098231435255,3,3166.4,1055.4666666666667
16042.0,71,68,25,4.215611395795587,5,1197.27,239.454
16043.0,39,30,17,3.5189061627084905,4,773.99,193.4975
16045.0,83,71,43,4.342042994887039,4,1340.7,335.175
16048.0,8,8,7,1.8873725550951368,2,256.44000000000005,128.22000000000003
16050.0,10,10,10,2.192829717353376,1,137.9,137.9
16052.0,34,34,34,3.165314385513075,1,362.06,362.06
16053.0,84,81,62,4.298186771744489,2,1511.95,755.975
16054.0,70,70,70,4.074154302556011,1,783.9,783.9
16055.0,8,8,8,2.047766078713634,1,134.8,134.8
